,mig_int_sex,mig_int_age,mig_int_temporalidad,mig_int_freq,mig_int_motivo,mig_int_motivo/1,mig_int_motivo/2,mig_int_motivo/3,mig_int_motivo/4,mig_int_motivo/5,mig_int_motivo/6,mig_int_motivo/7,mig_int_motivo/8,mig_int_motivo/9,mig_int_motivo/10,mig_int_motivo/11,mig_int_motivo/12,mig_int_motivo/13,mig_int_motivo/99,mig_int_gt,mig_int_gt/GT01,mig_int_gt/GT02,mig_int_gt/GT03,mig_int_gt/GT04,mig_int_gt/GT05,mig_int_gt/GT06,mig_int_gt/GT07,mig_int_gt/GT08,mig_int_gt/GT09,mig_int_gt/GT10,mig_int_gt/GT11,mig_int_gt/GT12,mig_int_gt/GT13,mig_int_gt/GT14,mig_int_gt/GT15,mig_int_gt/GT16,mig_int_gt/GT17,mig_int_gt/GT18,mig_int_gt/GT19,mig_int_gt/GT20,mig_int_gt/GT21,mig_int_gt/GT22,mig_int_slv,mig_int_slv/1184,mig_int_slv/1185,mig_int_slv/1186,mig_int_slv/1187,mig_int_slv/1188,mig_int_slv/1189,mig_int_slv/1190,mig_int_slv/1191,mig_int_slv/1192,mig_int_slv/1193,mig_int_slv/1194,mig_int_slv/1195,mig_int_slv/1196,mig_int_slv/1197,mig_int_hnd,mig_int_hnd/901725,mig_int_hnd/901726,mig_int_hnd/901727,mig_int_hnd/901728,mig_int_hnd/901729,mig_int_hnd/901730,mig_int_hnd/901731,mig_int_hnd/901732,mig_int_hnd/901733,mig_int_hnd/901734,mig_int_hnd/901735,mig_int_hnd/901736,mig_int_hnd/901737,mig_int_hnd/901738,mig_int_hnd/901739,mig_int_hnd/901740,mig_int_hnd/901741,mig_int_hnd/901742,mig_int_area,_index,_parent_table_name,rsp_id,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission__tags,country
413,1,20,2,2.0,1 6 2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,414,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2815,175143488,c97c5c8a-623c-4885-90ca-3f97a93882ba,2021-04-30T23:08:53,,[],submitted_via_web,wfpmandeteam,[],HND
414,1,36,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,415,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2820,175144770,6191a7d1-234f-4295-b774-ba0a183e2e63,2021-04-30T23:19:52,,[],submitted_via_web,wfpmandeteam,[],HND
415,1,36,2,3.0,1 13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,416,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2823,175144780,2bdbd8d7-c976-487f-8a85-159efd001918,2021-04-30T23:19:55,,[],submitted_via_web,wfpmandeteam,[],HND
416,2,27,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,417,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2825,175145398,d027bdfa-338a-4c64-8254-7790f6a58fc9,2021-04-30T23:27:20,,[],submitted_via_web,wfpmandeteam,[],GT
417,1,73,99,,6 13 7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,418,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2915,175150029,89e61e1f-add8-4587-b9ee-4e6c5ff58716,2021-05-01T00:47:11,,[],submitted_via_web,wfpmandeteam,[],HND
418,1,26,99,,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,419,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2920,175150795,15cce6da-c927-4cb2-92b7-39687ee0af1b,2021-05-01T01:08:22,,[],submitted_via_web,,[],GT
419,2,22,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,420,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2934,175151282,f290b931-d573-453d-913c-693c0639ad4e,2021-05-01T01:19:20,,[],submitted_via_web,wfpmandeteam,[],GT
420,1,27,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,421,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2934,175151282,f290b931-d573-453d-913c-693c0639ad4e,2021-05-01T01:19:20,,[],submitted_via_web,wfpmandeteam,[],GT
421,1,47,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,422,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2934,175151282,f290b931-d573-453d-913c-693c0639ad4e,2021-05-01T01:19:20,,[],submitted_via_web,wfpmandeteam,[],GT
422,2,55,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,423,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2934,175151282,f290b931-d573-453d-913c-693c0639ad4e,2021-05-01T01:19:20,,[],submitted_via_web,wfpmandeteam,[],GT
423,1,43,99,,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,424,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2935,175151283,6ffae487-b90e-4c24-89c3-d9a947eed792,2021-05-01T01:19:21,,[],submitted_via_web,wfpmandeteam,[],GT
424,2,41,3,99.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GT13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,425,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2943,175154233,e8ae0ceb-a8bf-4abc-a786-2906a7343af1,2021-05-01T02:16:27,,[],submitted_via_web,wfpmandeteam,[],GT
425,2,21,2,5.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,426,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2954,175246417,3e6a1918-d21b-437c-b14a-307f27768274,2021-05-01T15:39:35,,[],submitted_via_web,wfpmandeteam,[],HND
426,1,2,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,427,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
427,2,7,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,428,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
428,2,9,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,429,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
429,1,17,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,430,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
430,1,46,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,431,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
431,2,76,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,432,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2957,175246422,97503e11-3eee-4caa-ab60-1f81c2061681,2021-05-01T15:39:37,,[],submitted_via_web,wfpmandeteam,[],HND
432,2,36,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901725 901727 901730,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,433,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,2963,175254004,74746d92-bd86-4f10-b55f-0293b232607e,2021-05-01T16:33:57,,[],submitted_via_web,wfpmandeteam,[],HND
433,1,26,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GT01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,434,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3008,175283512,58a70bb1-d31b-4d55-80f6-367ddcc8683a,2021-05-01T20:59:12,,[],submitted_via_web,wfpmandeteam,[],GT
434,1,23,2,7.0,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,435,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3015,175283630,42625206-2401-42a1-8f10-123146f0ae1d,2021-05-01T21:01:10,,[],submitted_via_web,wfpmandeteam,[],HND
435,1,21,2,4.0,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,436,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3021,175283883,48191c11-e73d-499a-8e17-d22bf0091dd0,2021-05-01T21:02:59,,[],submitted_via_web,wfpmandeteam,[],HND
436,1,18,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,437,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3021,175283883,48191c11-e73d-499a-8e17-d22bf0091dd0,2021-05-01T21:02:59,,[],submitted_via_web,wfpmandeteam,[],HND
437,1,15,2,4.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,438,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3021,175283883,48191c11-e73d-499a-8e17-d22bf0091dd0,2021-05-01T21:02:59,,[],submitted_via_web,wfpmandeteam,[],HND
438,2,20,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,439,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3022,175283885,86bb4720-21b5-42d2-b16f-d68c9d0eddb3,2021-05-01T21:03:00,,[],submitted_via_web,wfpmandeteam,[],HND
439,1,32,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,440,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3023,175283889,ea12e4ba-d587-4831-af4a-24eff7b3fc37,2021-05-01T21:03:01,,[],submitted_via_web,wfpmandeteam,[],HND
440,2,31,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,441,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3024,175283893,10fb96e0-211c-41a3-96ca-0c37deac6b02,2021-05-01T21:03:01,,[],submitted_via_web,wfpmandeteam,[],HND
441,2,30,2,6.0,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,442,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3029,175284284,e410778d-0901-4ef7-82f4-a3cf829b311b,2021-05-01T21:06:12,,[],submitted_via_web,wfpmandeteam,[],HND
442,2,32,2,6.0,1 7 6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,443,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3029,175284284,e410778d-0901-4ef7-82f4-a3cf829b311b,2021-05-01T21:06:12,,[],submitted_via_web,wfpmandeteam,[],HND
443,2,22,2,6.0,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,444,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3029,175284284,e410778d-0901-4ef7-82f4-a3cf829b311b,2021-05-01T21:06:12,,[],submitted_via_web,wfpmandeteam,[],HND
444,2,19,2,6.0,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,445,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3029,175284284,e410778d-0901-4ef7-82f4-a3cf829b311b,2021-05-01T21:06:12,,[],submitted_via_web,wfpmandeteam,[],HND
445,2,25,2,6.0,3 1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,446,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3029,175284284,e410778d-0901-4ef7-82f4-a3cf829b311b,2021-05-01T21:06:12,,[],submitted_via_web,wfpmandeteam,[],HND
446,2,18,2,6.0,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,447,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3030,175284286,9d3efdb5-18aa-4cb9-ac9e-bfefbf11dd0f,2021-05-01T21:06:13,,[],submitted_via_web,wfpmandeteam,[],HND
447,2,42,2,6.0,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,448,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3030,175284286,9d3efdb5-18aa-4cb9-ac9e-bfefbf11dd0f,2021-05-01T21:06:13,,[],submitted_via_web,wfpmandeteam,[],HND
448,2,24,2,6.0,1 3 2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,449,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3031,175284288,576ebc16-42b0-4ef4-98c8-aa91495a2c83,2021-05-01T21:06:14,,[],submitted_via_web,wfpmandeteam,[],HND
449,2,37,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3034,175284378,65ed630b-0c0a-4f03-bdc5-93e949ec2e2d,2021-05-01T21:07:34,,[],submitted_via_web,wfpmandeteam,[],HND
450,2,58,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,451,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3035,175284390,a60418fc-299c-48eb-b169-c2997b39d0cf,2021-05-01T21:07:41,,[],submitted_via_web,wfpmandeteam,[],HND
451,2,17,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,452,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3037,175284430,cba3e69f-1b21-4d24-8e87-2d5865e793f6,2021-05-01T21:07:55,,[],submitted_via_web,wfpmandeteam,[],HND
452,2,19,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,453,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3037,175284430,cba3e69f-1b21-4d24-8e87-2d5865e793f6,2021-05-01T21:07:55,,[],submitted_via_web,wfpmandeteam,[],HND
453,2,48,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,454,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3037,175284430,cba3e69f-1b21-4d24-8e87-2d5865e793f6,2021-05-01T21:07:55,,[],submitted_via_web,wfpmandeteam,[],HND
454,2,46,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,455,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3038,175284441,6b462afe-ffd7-4566-86dd-af3c11bd5bec,2021-05-01T21:08:04,,[],submitted_via_web,wfpmandeteam,[],HND
455,2,21,2,7.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,456,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3038,175284441,6b462afe-ffd7-4566-86dd-af3c11bd5bec,2021-05-01T21:08:04,,[],submitted_via_web,wfpmandeteam,[],HND
456,2,32,2,6.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901730,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,457,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3043,175286248,2bed22fe-f5cf-4b48-a79d-a43120b3874b,2021-05-01T21:38:44,,[],submitted_via_web,wfpmandeteam,[],HND
457,2,46,2,7.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901729 901730 901731 901732 901736 901737,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,458,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3044,175286588,633a3bcc-c00a-4437-9df2-4f00f055fd27,2021-05-01T21:48:21,,[],submitted_via_web,wfpmandeteam,[],HND
458,2,7,2,7.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,459,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3048,175286686,9b74020b-ba0c-4fa0-a295-355a7360336b,2021-05-01T21:51:51,,[],submitted_via_web,wfpmandeteam,[],HND
459,2,11,2,7.0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,460,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,3048,175286686,9b74020b-ba0c-4fa0-a295-355a7360336b,2021-05-01T21:51:51,,[],submitted_via_web,wfpmandeteam,[],HND
